game_name,game_description_snippet,game_price,found_game_price,all_language_reviews_type,all_language_reviews_count,has_russian_reviews,all_russian_reviews_type,all_russian_reviews_count,first_release_date,genres,total_rating,total_rating_count,popularity_igdb,reviews_score,russian_reviews_score,has_external_platform
Overland,"В этом пошаговом симуляторе выживания ты управляешь группой людей, пересекающих на машинах постапокалиптические Соединенные Штаты.",710.0,1.0,В основном положительные,482.0,0.0,Отзывы отсутствуют,0.0,2019-09-19,"Strategy, Turn-based strategy (TBS), Tactical",68.79034677652292,14.0,0.000100864087545,7.0,0.0,False
Arcade Tycoon ™ : Simulation Game,"Создавайте потрясающие аркадные центры, приобретайте различные игровые автоматы, управляйте проблематичным персоналом в этой красочной и юмористической игре. Создание вдохновлено Two Point Hospital, Prison Architect и Planet Coaster.",,0.0,В основном положительные,413.0,0.0,Отзывы отсутствуют,0.0,2021-10-14,"Simulator, Strategy, Arcade",50.0,0.0,0.0,7.0,0.0,False
Elmarion: Dragon time,"“Эльмарион: Время дракона” - это РПГ-игра, главный герой которой – дракон! Игрока ждет множество приключений и заданий, выполнить которые предстоит, управляя не человеческим персонажем, как в большинстве РПГ, а летающим огнедышащим драконом. Цель игры: в союзе с людьми отразить нашествие нежити.",125.0,1.0,В основном положительные,521.0,0.0,Отзывы отсутствуют,0.0,2020-03-12,"Role-playing (RPG), Simulator, Adventure",70.0,0.0,0.0,7.0,0.0,False
AUDICA: Rhythm Shooter,"AUDICA™ is a VR “rhythm shooter” that combines Harmonix’s award-winning music gameplay with precision shooting mechanics and a 33-song soundtrack, all set in a mesmerizing cosmic arena.",,0.0,Очень положительные,563.0,0.0,Отзывы отсутствуют,0.0,2019-03-07,"Shooter, Music",25.0,3.0,0.0,8.0,0.0,False
Grapple Dog,"Jump, Swing and Zip your way through colourful worlds and exciting challenges in this unique 2D action-platformer! Master the power of the Grapple on your adventure to save the world!",360.0,1.0,Очень положительные,667.0,0.0,Отзывы отсутствуют,0.0,2022-02-10,"Platform, Adventure, Arcade",76.13380536702982,8.0,0.0,8.0,0.0,False
Our Darker Purpose,"Journey to the dark heart of the Edgewood Home for Lost Children in this fiendishly difficult action RPG!When her teacher stepped out of the classroom a month ago, Cordy never imagined he would be gone for good. Now her fellow students have turned on each other as the school descends into chaos.",349.0,1.0,Очень положительные,549.0,0.0,Отзывы отсутствуют,0.0,2014-01-29,Role-playing (RPG),80.0,2.0,1.0917578555e-05,8.0,0.0,True
The Mummy Demastered,"Могущественное древнее зло пробудилось, и началась война за спасение человечества! В качестве элитного агента компании охотников на привидений ""Продиджиум"", вы должны использовать широкий выбор оружия, апгрейдов и магических реликвий, чтобы защитить человечество от орд сверхъестественных созданий под началом принцессы Аманет.",,0.0,В основном положительные,685.0,0.0,Отзывы отсутствуют,0.0,2017-10-24,"Shooter, Platform, Puzzle, Adventure",73.49434113503617,24.0,0.0,7.0,0.0,False
Cursed,"Her future, as well as of the whole world depends on her ingenuity and bravery. The path to her fiancé is blocked by ghosts, dragons, demons and other creatures from beyond. Will she overcome her fears? Will she find her beloved? Play ""Cursed"" and find out!",129.0,1.0,В основном положительные,559.0,0.0,Отзывы отсутствуют,0.0,2016-06-17,"Point-and-click, Puzzle, Adventure",50.0,4.0,1.7237619605e-05,7.0,0.0,False
Arcanium: Rise of Akhan,"Arcanium is an Open-world, Strategy Card Adventure that merges Roguelite and Deckbuilding genres like never before. Control your party of three heroes, craft your deck, unlock a vast amount of cards and items and save the world of Arzu from corruption!",,0.0,Очень положительные,668.0,0.0,Отзывы отсутствуют,0.0,2020-12-08,"Role-playing (RPG), Strategy, Adventure, Card & Board Game",65.0,1.0,0.0,8.0,0.0,False
Home Sweet Home EP2,"Terror and mystery meet in Home Sweet Home Sweet Home Episode 2, the sequel to last year’s cult-hit first-person horror game, Home Sweet Home. Immerse yourself in a world where evil hides behind every corner, in a world inspired by Thai folklore and mythology.",435.0,1.0,В основном положительные,875.0,0.0,Отзывы отсутствуют,0.0,2019-09-25,Adventure,60.0,1.0,0.0,7.0,0.0,False
Jet Lancer,"Jet Lancer — это игра про неистовые схватки в воздухе. Вы, отчаянный наемник в далеком будущем, будете охотиться за вражескими пилотами, разрывать на части гигантских роботов и уходить от смерти на сверхзвуковых скоростях.",550.0,1.0,Очень положительные,1108.0,0.0,Отзывы отсутствуют,0.0,2020-05-12,"Shooter, Arcade, Visual Novel",85.0,3.0,0.0,8.0,0.0,True
The Shapeshifting Detective,"Shapeshifting Detective - это игра-головоломка с полномасштабным видео в сверхъестественном жанре нуар с тайной убийства. Вы являетесь детективом и можете расследовать убийство, превращаясь в любого персонажа. Даже в следующую жертву.",550.0,1.0,В основном положительные,1143.0,0.0,Отзывы отсутствуют,0.0,2018-11-06,"Puzzle, Adventure",70.02363209878288,14.0,0.0,7.0,0.0,False
Pictopix,"Pictopix - это головоломка, в которой вам придётся закрашивать цветом клетки на поле, чтобы получились картинки.",169.0,1.0,Крайне положительные,1363.0,0.0,Отзывы отсутствуют,0.0,2017-01-05,"Puzzle, Strategy",82.5,6.0,4.3312988245e-05,9.0,0.0,False
東方幕華祭 TouHou Makuka Sai ~ Fantastic Danmaku Festival,"Fantastic Danmaku Festival - это фанатский проект жанра БИС по вселенной Touhou Project, в котором можно увидеть красочные данмаку и услышать прекрасные ремиксы оригинальной музыки. На фоне особняка Алой Дьяволицы, девушки снова взмывают в небеса Генсокё!",,0.0,Крайне положительные,1302.0,0.0,Отзывы отсутствуют,0.0,2017-08-17,"Adventure, Arcade",70.0,2.0,0.0,9.0,0.0,True
Darksburg,"Darksburg — это совместный roguelite, в котором вам предстоит выбраться из процедурно сгенерированного средневекового города, кишащего мертвецами. Позовите друзей, одолейте Воскрешенцев и постарайтесь сбежать, пока еще есть шанс.",360.0,1.0,Смешанные,1654.0,0.0,Отзывы отсутствуют,0.0,2020-02-12,UNDEFINED,62.44667554551438,6.0,0.0,5.0,0.0,False
At Dead Of Night,"At Dead Of Night is part horror film, part horror game and part ghost hunt. It blends live-action and graphics to create a unique immersive horror experience like no other.",590.0,1.0,Очень положительные,3095.0,1.0,Очень положительные,258.0,2020-11-19,"Strategy, Adventure",73.80952380952381,13.0,0.0,8.0,8.0,True
Tannenberg,"Вас ждет подлинная атмосфера Первой мировой войны: маневренные бои на Восточном фронте с участием 64 игроков. Винтовку к бою, саблю наголо, и не забывайте держать под рукой противогаз — вам предстоит принять участие в одном из крупнейших конфликтов в истории!",710.0,1.0,Очень положительные,7578.0,1.0,Очень положительные,1469.0,2019-02-13,"Shooter, Simulator, Strategy",63.58052147239263,13.0,0.0,8.0,8.0,False
Arelite Core,"The age of heroes is passed, yet an ancient evil rises again. Follow the adventures of Karden, a blacksmith on the path to mastering his craft, forced to take a stand against Talameq, an ageless entity bent on devouring the world.",385.0,1.0,Положительные,31.0,0.0,Отзывы отсутствуют,0.0,2017-02-08,Role-playing (RPG),70.0,3.0,2.5068019484e-05,6.0,0.0,True
